-0.13801971	0.11673846	-0.15296039	-0.09549672	0.14776531	0.07484347	-0.106901675	-0.13706726	0.13677911	0.09958556	-0.1426796	-0.084655866	-0.10590613	-0.09460262	-0.095815435	-0.15693408	0.13802695	-0.087828904	0.122423105	-0.084915005	0.08635542	-0.096197024	0.068159975	-0.10840722	0.048222378	-0.096482284	-0.07082643	0.098700754	0.10693526	-0.071654424	-0.04145586	0.061978534	0.13283476	-0.07596022	-0.109521724	-0.1141754	0.05365125	0.08339998	-0.030192852	-0.15377344	0.10115363	0.12846176	-0.071227744	0.12143269	-0.12711139	-0.10642653	-0.1497089	0.08953578	-0.008636584	-0.04202476	-0.057671685	-0.11000323	-0.13421273	0.08631475	-0.08430972	0.14139837	0.15743572	-0.0021499947	-0.07633084	0.06792598	-0.13145068	0.08045416	0.16220044	0.14032294	-0.06733276	-0.025368776	-0.08138434	-0.04985761	0.080532245	-0.12528755	0.11823367	0.12723859	0.13620047	0.14412129	-0.037328802	0.12739877	0.11536458	0.1240632	-0.090057924	-0.15496801	0.065800376	-0.13132425	-0.12832949	0.06304259	0.07243025	-0.08406221	0.08665362	0.058751892	0.10899378	-0.13519213	-0.077241205	0.06971837	-0.100651555	0.12779619	0.14406668	-0.007062933	0.14570296	0.116901144	0.069375835	-0.02992923	-0.068037696	-0.046918876	-0.107647866	-0.1014502	0.14550444	-0.08098177	0.049014065	0.09623337	0.15931284	0.097337246	0.08836506	0.08519613	-0.08097938	-0.0763091	-0.08206336	-0.13976625	-0.03613091	-0.09355937	0.102532215	-0.07269087	-0.10947169	0.13413928	-0.0803256	-0.11467964	0.0182002	-0.12674211	0.12958008	0.100068524
-0.0031588436	-0.061857592	0.031789135	0.009265449	-0.0019205209	0.03653207	-0.01943402	-0.008080616	-0.054507148	0.034968138	0.044133693	-0.019927464	0.015233443	0.0022457356	-0.0039158408	0.013904723	0.00069855154	-0.02738434	-0.005229357	0.016699258	0.027365657	0.043902323	-0.02719124	-0.010009786	-0.012559889	0.03546174	-0.01152261	0.008970443	0.04172034	-0.01142872	0.050106023	-0.032639552	0.015682314	0.00022148105	0.0036855184	-0.02354984	0.03961566	-0.011559067	0.064501725	0.013317074	-0.009714849	-0.0273193	0.06505527	-0.066157214	0.0025859647	-0.0095473435	-0.0041406136	-0.06305249	0.06232127	0.033662595	0.001384391	-0.061743032	0.045941684	-0.015689934	-0.04265148	-0.038938865	0.0021402172	0.079303235	-0.028434813	-0.048633426	0.018105324	0.0160948	0.014471158	0.035518713	0.0016796394	0.05388993	0.02736897	-0.06588246	0.001960249	0.057930153	0.023017962	0.036733612	-0.011153153	-0.05894344	0.098089255	0.010342565	-0.0374764	0.058600612	0.038873527	-0.03234036	0.0058714757	0.031302735	0.03505321	-0.026811041	0.05234776	0.07659659	0.040201783	0.005273962	-0.037329286	-0.022329085	0.02896475	0.045626577	0.03669329	-0.005234644	0.02362746	-0.09198183	0.010106234	-0.020543503	-0.014112747	0.004273715	-0.052921012	0.035136703	0.0143513875	0.06664122	-0.031263247	0.063748896	0.07027695	0.010942178	0.04342002	0.014577322	-0.028596286	0.02107244	0.020383416	-0.023704883	-0.019801069	0.035657506	0.034716155	0.04097539	-0.028693337	0.009615441	-0.0029337015	0.004671879	-0.063059665	0.04327635	-0.020859875	-0.034258746	0.016888484	-0.01892213
-0.04821738	-0.047908276	-0.055652183	0.0009948448	0.009291748	0.064827256	-0.06873883	-0.042888444	0.040120296	0.031222627	-0.08169377	0.00431406	0.03425336	-0.049648684	-0.026344808	-0.04656913	0.05822766	0.025846401	-0.009106669	0.0804009	0.04223044	-0.037131615	0.0132887885	-0.038759276	0.043493483	0.038985964	-0.06066709	0.0036261624	-0.004324982	-0.036047377	0.03366833	0.059241302	0.051765658	0.05568177	-0.009452345	-0.08256715	0.03810122	0.08209337	0.03666354	0.00434989	0.02467206	0.017578358	0.032784913	0.0013672502	0.035662867	-0.064060755	-0.009718502	-0.023705471	0.08593856	-0.052513216	-0.09100943	-0.048508678	-0.05270704	0.027097808	-0.046187297	0.044246893	-0.0031369368	0.060835976	-0.036147103	0.044685528	-0.09178646	0.011288262	0.06935087	0.040924564	-0.017147975	0.05518584	0.008373272	-0.008096471	-0.005154266	0.06644018	0.02505483	0.0015596381	0.040452786	0.013557711	0.032406118	0.033496033	0.05055298	0.014614057	0.012550694	-0.07471574	0.05609056	-0.09476791	-0.08405663	-0.08902606	0.078413196	0.04620027	0.036205385	0.06429187	0.048260972	-0.055448037	-0.084503464	0.0526304	-0.038970497	0.077669375	0.049785387	-0.035341743	0.076313235	-0.02916766	-0.0059877187	0.03161822	-0.07041679	0.015302691	0.0021032558	0.06304893	0.05879888	0.028001728	0.09061281	0.04889459	0.09186019	0.034993958	0.04589196	0.088950425	0.010690307	-0.026168305	-0.009965398	-0.058436602	-0.0021694906	0.015799103	0.018050963	-0.03147747	-0.0026713405	0.044615284	-0.048045833	0.005862946	-0.0030409067	-0.020190025	-0.038102742	0.043142483
-0.060559236	0.033770233	-0.035896234	-0.05718771	0.032893118	-0.0002453457	-0.03585459	-0.02003581	0.05179146	0.0817468	0.030586474	0.034442704	0.040599693	-0.015353795	-0.04083156	-0.02250031	-0.011161208	-0.01025797	0.012523975	0.03653293	0.041337445	-0.016896503	-0.034389038	-0.00822581	0.017475598	-0.031227747	-0.0008543318	0.014249144	0.05775732	0.04016542	0.06260506	0.04846725	0.04183937	0.05402201	0.048435472	-0.010371871	0.017104046	-0.01103773	0.054136377	-0.028085262	-0.0062834234	-0.015098673	-0.0022045944	-0.04534974	0.0322951	0.01229936	-0.006894086	-0.008608627	0.04593959	0.019115368	-0.007900993	-0.070205376	0.030287415	-0.03537907	-0.0524875	0.01638594	-0.017729	0.01726766	-0.016211985	-0.049076904	-0.034414798	-0.042591546	0.003279222	0.06247687	0.056581073	0.05913622	-0.020904046	-0.08588816	0.0679375	0.04683601	-0.035127673	-0.017364211	-0.018394874	0.035803165	0.05428435	0.081298344	0.057687033	0.08449079	-0.05219786	-0.021372331	-0.050838362	-0.032361396	-0.054456074	-0.03273176	-0.01824556	-0.003964524	0.056684006	-0.017255522	0.068471566	-0.025710328	-0.042331457	0.0005534906	-0.041658096	-0.007502241	-0.0028443967	-0.026211273	0.02220271	0.04544991	0.02675972	-0.009140878	-0.065458104	-0.036431856	-0.0140574165	0.01871606	0.048440885	0.017811786	0.04919231	0.031619444	0.054028593	-0.028116023	0.019355569	0.027434623	-0.028850356	0.0054062223	0.014471376	0.029528229	-0.04957587	-0.0558517	-0.037171207	0.018850036	0.059821453	-0.026696641	-0.0068423348	0.0010830872	-0.074544884	-0.016863834	0.03207688	0.018833375
-0.039428096	0.006329543	-0.06756998	-0.03331344	-0.014229483	0.057536565	2.0285457e-05	-0.07052464	-0.007758998	0.033594597	-0.05870846	-0.027314417	-0.043445375	0.014779615	0.022033399	-0.05641495	0.06600867	-0.044996798	-0.009045347	-0.015353471	0.041097656	-0.0040678964	-0.01045732	-0.056936342	0.009775939	-0.04241316	-0.04825964	0.059580095	0.025122121	0.027959228	-0.016229108	0.01244459	-0.0032524348	0.03829259	-0.063502565	-0.043741234	0.033569135	0.08377827	-0.007953962	-0.01872317	0.042445756	0.079655536	0.010970281	-0.03511889	0.00815457	-0.032305893	-0.011764974	-0.009638145	0.0035195162	-0.051527984	-0.06535601	0.013681197	-0.03744812	0.01372523	-0.017107574	0.024798842	-0.0035477502	-0.045420446	-0.05247025	0.0016689734	-0.030916119	0.02111127	0.06799004	0.039756954	-0.022175621	-0.032191083	0.003627724	0.007609576	0.039532337	-0.042541567	0.0033274335	-0.0006266606	0.035833307	0.052125763	0.013311036	0.048278376	-0.00861013	0.05389196	-0.004353064	-0.03229073	0.036577307	-0.037760757	-0.008680121	-0.00907543	0.0578945	-0.02339524	0.0657205	-0.016795991	0.08135651	-0.025128152	-0.019510785	0.041043706	0.007118527	0.07376171	-6.103728e-05	-0.041692078	0.06595429	0.031280015	0.03180682	-0.025629455	0.037650328	0.0011510944	-0.025843896	0.008538409	0.0049735853	-0.03956487	0.037652448	0.05197052	0.0753904	0.05298693	0.03514324	0.06830179	0.0006107626	-0.072806925	-0.023309473	-0.0700884	-0.038732473	-0.05573318	-0.020184463	-0.034941845	0.024344603	-0.010717047	-0.04406014	0.014511184	-0.026796747	-0.046403956	-0.010824605	-0.016466996
-0.050113056	0.014266903	-0.038316723	-0.0987178	0.094830245	0.0491827	-0.08889175	-0.012827552	0.057665065	0.08001943	-0.066954985	-0.0045132656	0.0104285935	-0.06062873	-0.07434437	-0.040665608	0.05547114	-0.07823106	0.091550484	-0.060439892	0.096417375	-0.083606936	0.037685003	-0.08300167	0.030373886	-0.06257067	-0.05795362	0.007085101	0.059678394	0.00033153148	0.017501015	0.09654149	0.0026142828	-0.05960515	-0.047939666	-0.03882654	0.060634732	0.020049624	0.04587981	-0.041027684	0.10871184	0.040180366	-0.025412405	0.03885872	-0.03620074	-0.03447602	-0.012778451	0.049387973	0.008736425	-0.07428358	-0.045380887	-0.0707015	-0.010028541	0.018822122	-0.05548407	0.01260258	0.02003352	0.0002402883	-0.069028676	0.0649524	-0.06066223	0.0017236498	0.0010280203	0.03903089	-0.010265091	-0.05974896	-0.02949856	-0.091809	0.10514971	-0.010340529	0.07226204	0.06220726	0.07427584	0.09013173	0.048821196	0.10149377	0.013158581	0.07607576	-0.02449662	-0.047216758	0.049171425	-0.034133382	-0.037084527	0.03547027	0.043005504	0.012253012	0.052894335	0.005997721	0.08755845	-0.09836772	-0.05696747	0.08580637	-0.001990263	0.0801671	0.011824619	-0.006789228	0.047342576	0.005183665	0.04371486	-0.042440526	-0.08575913	-0.04117053	-0.06636318	-0.042659897	0.03833489	0.0046577747	0.045993745	0.0074963127	0.04202656	0.08772626	0.007699707	0.0840449	-0.021924768	-0.068591945	-0.06978902	-0.10021536	-0.08463467	-0.051362086	0.041177776	-0.037005443	-0.04925842	0.032517802	-0.081185944	-0.09950432	-0.0035706859	-0.06943815	0.044807687	0.032466374
-0.062067308	0.015100861	0.021499649	0.019815857	0.028705627	-0.019657034	-0.0025720375	-0.051416606	0.03350659	-0.021422327	-0.044786945	-0.042266082	0.01910297	0.0021654656	0.021735718	-0.028880635	-0.014676977	-0.042285547	-0.015192295	0.015981743	-0.014332045	-0.012417348	0.0040364624	-0.011702157	0.055238005	0.005946613	-0.02746877	0.0391801	-0.030243987	0.048791274	0.030387752	-0.011298845	0.029963357	0.02344095	-5.7046156e-05	0.020090852	0.028546367	0.020901743	-0.015913803	0.01093748	0.024561113	-0.0076055313	0.011515545	-0.0059866477	0.00321951	-0.049575206	-0.06331286	-0.0242643	-0.041855138	-0.00818406	-0.052616347	-0.047316477	-0.056148592	0.017469965	-0.05486579	-0.024556873	-0.021561537	0.00015305763	0.0016528221	-0.030421933	-0.007684099	0.038835943	0.032414418	0.050527025	0.018780809	0.029874254	0.03340784	0.035864007	0.057988025	-0.02302775	-0.028846953	0.010048051	-0.03392883	0.039200626	0.030154968	0.03837604	-0.02707505	-0.021139296	0.02064966	-0.052416213	0.03635954	-0.03706015	0.013657309	-0.05323935	0.06336816	-0.021039367	0.019863665	0.01187076	0.030850084	-0.016892614	-0.060008626	0.015045823	0.018338654	-0.003321224	0.021309724	-0.06869768	-0.0051440317	0.017826185	-0.04750998	0.008060645	-0.012378543	-0.017132841	-0.00416868	-0.03198682	-0.0104488665	-0.019481456	-0.021387698	-0.007265992	0.03852042	0.039262287	-0.028789043	0.027537946	0.026680311	-0.03835419	-0.021389114	0.0056855795	-0.04912323	-0.024636492	0.01089956	0.048922062	0.021523938	-0.019286938	-0.017942535	-0.015257035	-0.042241484	-0.07306931	0.05107586	-0.01184911
-0.063761376	0.062184405	-0.0980332	-0.027092136	0.018589342	0.011082987	-0.042079385	-0.06416245	0.09742208	0.067782685	-0.092054665	-0.02882569	0.018896991	-0.08531625	-0.052940592	-0.05576137	0.018825347	-0.063462965	0.10129492	-0.050396893	0.09072145	-0.09460708	0.069013305	-0.11046222	0.012887923	-0.049862415	-0.0054018595	0.10965405	0.08783438	-0.036041856	-0.016543824	0.017819893	0.0422017	-0.0033169563	-0.058357574	-0.085058324	0.06532494	0.061463125	0.039663192	-0.07991267	0.0852344	0.09204507	-0.015028033	0.01621951	-0.059851166	-0.04059658	-0.067399435	0.083122134	0.056298673	-0.001427038	-0.07159428	-0.025260769	-0.038284324	0.090804175	-0.09194864	0.058684904	0.06845284	0.04292958	-0.071337834	0.06334623	-0.039097294	0.07946537	0.08823044	0.033418737	-0.04476298	0.037500285	-0.020183392	-0.010959531	0.045070246	-0.0003351975	0.042654607	0.0022922393	0.07148586	0.045676623	0.0724667	0.09901058	0.08490505	0.055087633	-0.025418593	-0.09897096	0.01598434	-0.0757272	-0.047736727	-0.007609245	0.039162297	-0.0030842796	0.01421528	0.07656199	0.036782254	-0.10616543	-0.1062779	0.0445227	-0.03629066	0.098386735	0.07961283	-0.06724126	0.10934666	0.065141715	-0.014908071	-0.022731503	-0.010082298	-0.03615931	-0.051302385	-0.057216216	0.104489416	-0.056244668	0.08993649	0.097674526	0.050924998	0.058473233	0.059710946	0.024462648	-0.04121102	-0.098650716	-0.09963079	-0.04074427	-0.09915261	-0.079031706	-0.0036039653	-0.056550525	0.017758809	0.0901805	-0.025609782	-0.05367656	-0.052396886	-0.07670038	0.04643407	0.034433197
-0.06878404	-0.019405687	-0.08103957	-0.031470243	0.03036831	0.004091018	0.0070960717	-0.02398293	-0.026815007	0.029833157	-0.048767004	-0.017057411	-0.011201386	0.0371931	0.003814955	-0.046008825	0.046388518	0.002400833	0.051813293	0.016319616	-0.021608463	-0.02523238	0.037322413	-0.05301781	-0.025550086	-0.04026472	-0.013436284	0.0075100274	0.06012039	-0.008858367	-0.00021713058	0.05371855	-0.017600663	0.045805573	-0.041633423	0.022509227	0.036072228	0.059884287	0.024592713	0.0168223	0.067366704	0.050540563	-0.03732792	0.033563174	0.022356179	0.030086992	-0.058661703	0.021540519	0.02035204	-0.051229708	-0.07391583	-0.037717953	-0.020145155	-0.021101782	-0.058538724	0.05868382	0.06622119	0.008728819	0.004473195	-0.021326102	-0.07763142	0.007949094	0.042027775	0.05558417	-0.030614244	0.057330947	0.039213393	-0.021193368	0.03386176	-0.022335568	0.0039157025	0.05249477	-0.020493342	0.00070875545	-0.013582492	0.031406254	0.007178791	0.023327464	-0.043261886	-0.0015600163	0.0093215555	-0.033549756	-0.04131475	0.028796753	0.038173974	-0.038881592	-0.007105003	0.035054132	0.051911887	-0.053513754	-0.057966232	-0.008798551	-0.006130621	0.04467928	0.029869048	-0.06227927	-0.019303732	-0.010338897	0.0027047312	0.011968977	0.011969793	-0.035119988	-0.010685775	-0.01152953	0.0650425	-0.039376587	0.06862199	-0.017995486	-0.0026171259	0.0058200844	-0.018407542	-0.014152627	0.016884735	0.009843876	-0.060798153	-0.020331217	-0.06118304	0.013062412	-0.024144223	0.016279612	0.029166788	0.00095619005	0.023395365	0.014814678	-0.017760692	-0.008194626	0.006436465	0.025596997
-0.093035914	0.060921885	-0.063462675	-0.08370743	0.07004794	0.059476588	-0.09636985	-0.04239585	0.04375042	0.12641132	-0.114792645	-0.038546182	-0.037404682	-0.100381486	-0.037222322	-0.0790235	0.06622361	-0.12467547	0.04704297	-0.06223419	0.06308602	-0.039044406	0.1172937	-0.10219917	0.055858213	-0.102970935	-0.046407584	0.07873686	0.097559474	-0.07370255	-0.005398381	0.09651725	0.112521425	-0.036557354	-0.032491535	-0.060986236	0.096490026	0.03772806	-0.02312169	-0.09059167	0.13437203	0.12198338	-0.021571502	0.009515027	-0.09418571	-0.101139165	-0.094740726	0.028168112	0.016255049	-0.06872172	-0.10857496	-0.043140437	-0.11749178	0.09995967	-0.099724896	0.07068587	0.07643884	0.044680323	-0.040711023	0.060071316	-0.11898629	0.07924345	0.1197441	0.088784546	0.00084788917	-0.061015252	-0.095734835	-0.07833515	0.084016584	-0.0913974	0.018778095	0.0812179	0.11526431	0.08877183	-0.007098602	0.13910636	0.10213438	0.12355639	-0.11256879	-0.09158273	0.039650287	-0.14213689	-0.044033825	0.013627493	0.11598667	-0.053446345	0.12285677	0.12040201	0.13280456	-0.071380176	-0.047971237	0.067350365	-0.11045601	0.08263594	0.11038849	0.0050685946	0.10845716	0.07423246	0.12238718	-0.059256032	-0.12473044	-0.09016883	-0.05912072	-0.059307646	0.08285738	-0.014498608	0.070539765	0.07786484	0.06415234	0.052882914	0.09075744	0.14514804	0.023919754	-0.11132942	-0.0978972	-0.10027201	-0.13169806	-0.054955844	0.04983357	-0.12248078	-0.023785027	0.06824665	-0.06816539	-0.052544136	-0.052128732	-0.12625928	0.09047227	0.019862117
